month,state,criminal justice,health,healthcare,immigrants,rent
2017-07,UT,52,55,77,16.0,98
2017-08,UT,64,57,75,15.0,90
2017-09,UT,62,57,69,30.0,77
2017-10,UT,63,58,74,27.0,67
2017-11,UT,62,62,75,27.0,61
2017-12,UT,57,53,68,20.0,57
2018-01,UT,72,64,73,35.0,79
2018-02,UT,56,63,74,29.0,84
2018-03,UT,65,60,70,31.0,86
2018-04,UT,52,58,67,26.0,88
2018-05,UT,56,56,68,26.0,85
2018-06,UT,49,59,69,44.0,92
2018-07,UT,46,55,64,23.0,97
2018-08,UT,70,63,71,18.0,86
2018-09,UT,72,56,66,23.0,72
2018-10,UT,60,60,69,46.0,67
2018-11,UT,57,59,67,42.0,60
2018-12,UT,67,54,60,32.0,56
2019-01,UT,76,66,75,46.0,82
2019-02,UT,55,64,73,31.0,78
2019-03,UT,57,62,73,28.0,87
2019-04,UT,77,67,68,26.0,87
2019-05,UT,55,58,68,22.0,84
2019-06,UT,70,59,69,24.0,92
2019-07,UT,46,61,71,30.0,96
2019-08,UT,61,62,72,21.0,82
2019-09,UT,76,59,66,20.0,71
2019-10,UT,74,64,70,24.0,66
2019-11,UT,52,60,67,20.0,57
2019-12,UT,58,56,65,22.0,57
2020-01,UT,72,67,71,20.0,75
2020-02,UT,65,66,72,22.0,73
2020-03,UT,48,84,82,23.0,66
2020-04,UT,79,82,75,28.0,69
2020-05,UT,59,70,68,19.0,81
2020-06,UT,65,82,72,15.0,91
2020-07,UT,40,78,67,19.0,91
2020-08,UT,61,72,64,19.0,86
2020-09,UT,62,74,71,25.0,73
2020-10,UT,69,77,80,28.0,72
2020-11,UT,54,69,76,21.0,57
2020-12,UT,46,66,76,17.0,61
2021-01,UT,63,100,72,21.0,79
2021-02,UT,51,93,73,23.0,82
2021-03,UT,52,94,79,28.0,91
2021-04,UT,49,73,71,19.0,96
2021-05,UT,49,62,66,16.0,95
2021-06,UT,33,62,68,12.0,98
2021-07,UT,33,62,74,9.0,100
2021-08,UT,42,69,74,14.0,96
2021-09,UT,60,74,82,27.0,85
2021-10,UT,50,67,73,29.0,77
2021-11,UT,44,74,82,26.0,71
2021-12,UT,43,64,71,17.0,71
2022-01,UT,71,87,86,19.0,81
2022-02,UT,65,76,78,24.0,86
2022-03,UT,59,71,73,22.0,92
2022-04,UT,75,70,61,27.0,88
2022-05,UT,52,66,67,23.0,88
2022-06,UT,52,67,77,16.0,88
2022-07,UT,38,64,66,13.0,96
2022-08,UT,64,72,73,16.0,83
2022-09,UT,73,68,69,39.0,69
2022-10,UT,64,64,66,33.0,65
2022-11,UT,60,66,68,25.0,62
2022-12,UT,59,61,66,23.0,57
2023-01,UT,72,67,72,22.0,70
2023-02,UT,68,73,71,26.0,73
2023-03,UT,63,75,71,25.0,68
2023-04,UT,61,67,70,26.0,72
2023-05,UT,57,68,70,33.0,79
2023-06,UT,37,68,68,18.0,76
2023-07,UT,28,60,69,14.0,82
2023-08,UT,67,68,74,14.0,74
2023-09,UT,72,66,73,31.0,60
2023-10,UT,72,72,74,35.0,56
2023-11,UT,52,69,70,29.0,52
2023-12,UT,46,64,70,26.0,54
2024-01,UT,72,73,75,38.0,57
2024-02,UT,75,75,77,45.0,61
2024-03,UT,68,70,72,45.0,65
2024-04,UT,79,72,79,33.0,67
2024-05,UT,51,69,73,22.0,68
2024-06,UT,40,67,71,24.0,68
2024-07,UT,30,69,74,28.0,67
2024-08,UT,56,68,70,35.0,62
2024-09,UT,76,70,69,76.0,52
2024-10,UT,65,72,69,68.0,55
2024-11,UT,62,70,72,71.0,45
2024-12,UT,54,71,100,30.0,45
2025-01,UT,71,83,75,79.0,62
2025-02,UT,55,80,84,83.0,59
2025-03,UT,52,77,73,46.0,66
2025-04,UT,51,77,75,51.0,66
2025-05,UT,55,72,70,41.0,69
2015-01,VA,40,37,19,9.0,39
2015-02,VA,41,36,20,10.0,37
2015-03,VA,39,36,19,8.0,38
2015-04,VA,42,35,20,10.0,39
2015-05,VA,35,31,20,8.0,43
2015-06,VA,36,38,22,7.0,46
2015-07,VA,81,63,42,22.0,74
2015-08,VA,87,65,48,19.0,71
2015-09,VA,91,65,42,29.0,65
2015-10,VA,100,68,43,29.0,61
2015-11,VA,90,66,44,37.0,57
2015-12,VA,72,62,46,28.0,57
2016-01,VA,84,67,38,25.0,80
2016-02,VA,85,68,41,28.0,78
2016-03,VA,81,68,42,27.0,84
2016-04,VA,83,66,37,25.0,83
2016-05,VA,73,65,39,22.0,84
2016-06,VA,61,62,39,22.0,90
2016-07,VA,69,60,39,16.0,92
2016-08,VA,80,67,38,16.0,83
2016-09,VA,88,65,39,27.0,72
2016-10,VA,78,64,38,30.0,76
2016-11,VA,77,66,42,55.0,69
2016-12,VA,59,61,37,28.0,75
2017-01,VA,74,71,45,53.0,87
2017-02,VA,79,69,42,100.0,84
2017-03,VA,75,74,63,43.0,88
2017-04,VA,71,65,43,28.0,94
2017-05,VA,73,65,54,22.0,96
2017-06,VA,62,67,44,19.0,97
2017-07,VA,57,70,50,17.0,100
2017-08,VA,75,69,41,16.0,89
2017-09,VA,73,65,38,27.0,71
2017-10,VA,75,70,45,26.0,75
2017-11,VA,73,67,51,28.0,70
2017-12,VA,64,64,44,21.0,70
2018-01,VA,73,73,44,41.0,82
2018-02,VA,76,71,46,36.0,79
2018-03,VA,70,69,42,23.0,85
2018-04,VA,77,69,44,27.0,86
2018-05,VA,72,63,38,25.0,81
2018-06,VA,61,64,41,54.0,89
2018-07,VA,64,63,41,27.0,90
2018-08,VA,75,69,41,20.0,80
2018-09,VA,81,63,40,21.0,67
2018-10,VA,76,67,43,45.0,70
2018-11,VA,67,66,40,48.0,64
2018-12,VA,74,58,37,37.0,66
2019-01,VA,80,67,46,48.0,84
2019-02,VA,76,67,40,38.0,74
2019-03,VA,75,66,43,29.0,84
2019-04,VA,79,68,42,28.0,79
2019-05,VA,72,64,36,25.0,85
2019-06,VA,66,64,38,26.0,89
2019-07,VA,65,65,39,30.0,87
2019-08,VA,77,67,40,23.0,83
2019-09,VA,84,64,40,24.0,72
2019-10,VA,83,67,42,31.0,67
2019-11,VA,66,64,42,31.0,61
2019-12,VA,65,61,36,26.0,62
2020-01,VA,83,70,42,24.0,79
2020-02,VA,81,73,47,32.0,79
2020-03,VA,61,100,61,20.0,69
2020-04,VA,64,92,77,22.0,68
2020-05,VA,64,76,56,18.0,81
2020-06,VA,73,72,45,15.0,88
2020-07,VA,61,75,44,17.0,94
2020-08,VA,70,75,40,15.0,86
2020-09,VA,82,71,44,20.0,77
2020-10,VA,72,76,47,24.0,75
2020-11,VA,57,68,42,22.0,66
2020-12,VA,57,69,48,19.0,63
2021-01,VA,59,96,47,23.0,80
2021-02,VA,65,92,46,25.0,81
2021-03,VA,63,88,49,35.0,90
2021-04,VA,68,75,47,23.0,94
2021-05,VA,56,68,45,15.0,92
2021-06,VA,55,69,45,12.0,98
2021-07,VA,51,70,47,13.0,93
2021-08,VA,63,78,46,15.0,93
2021-09,VA,70,81,51,25.0,82
2021-10,VA,64,76,49,27.0,77
2021-11,VA,61,77,49,27.0,75
2021-12,VA,56,77,51,18.0,76
2022-01,VA,65,83,57,19.0,83
2022-02,VA,66,79,55,22.0,87
2022-03,VA,67,78,54,21.0,88
2022-04,VA,63,75,52,26.0,84
2022-05,VA,57,72,51,20.0,86
2022-06,VA,45,75,50,14.0,90
2022-07,VA,51,73,49,15.0,90
2022-08,VA,59,77,54,15.0,82
2022-09,VA,65,76,53,34.0,72
2022-10,VA,67,71,51,28.0,68
2022-11,VA,59,68,49,30.0,61
2022-12,VA,53,64,48,23.0,58
2023-01,VA,65,76,55,27.0,71
2023-02,VA,62,75,57,27.0,69
2023-03,VA,62,76,54,24.0,75
2023-04,VA,60,73,51,19.0,71
2023-05,VA,55,71,54,27.0,72
2023-06,VA,43,72,53,16.0,76
2023-07,VA,44,72,52,13.0,77
2023-08,VA,59,73,51,14.0,69
2023-09,VA,62,71,52,23.0,60
2023-10,VA,59,70,53,30.0,58
2023-11,VA,50,69,53,30.0,56
2023-12,VA,45,64,50,26.0,55
2024-01,VA,63,77,61,36.0,62
2024-02,VA,61,79,65,42.0,62
2024-03,VA,57,79,61,39.0,63
2024-04,VA,68,78,60,25.0,64
2024-05,VA,50,73,54,21.0,64
2024-06,VA,46,73,49,22.0,69
2024-07,VA,44,70,54,23.0,72
2024-08,VA,59,80,56,29.0,59
2024-09,VA,65,75,55,65.0,56
2024-10,VA,69,81,60,57.0,55
2024-11,VA,54,73,57,68.0,53
2024-12,VA,49,76,100,28.0,49
2025-01,VA,66,80,61,65.0,60
2025-02,VA,67,85,63,72.0,59
2025-03,VA,59,79,61,40.0,63
2025-04,VA,62,79,60,40.0,61
2025-05,VA,58,74,56,34.0,63
2015-01,VI,100,40,0,0.0,40
2015-02,VI,0,55,0,0.0,50
2015-03,VI,0,63,0,0.0,58
2015-04,VI,0,56,0,0.0,49
2015-05,VI,0,43,0,0.0,72
2015-06,VI,0,38,57,0.0,37
2015-07,VI,0,58,0,0.0,48
2015-08,VI,0,52,0,0.0,62
2015-09,VI,0,48,0,0.0,38
2015-10,VI,0,49,0,0.0,73
2015-11,VI,0,51,0,0.0,57
2015-12,VI,0,41,0,0.0,51
2016-01,VI,0,53,0,0.0,56
2016-02,VI,0,47,0,0.0,65
2016-03,VI,0,44,0,0.0,49
2016-04,VI,0,43,0,0.0,56
2016-05,VI,0,42,0,0.0,59
2016-06,VI,0,49,0,0.0,62
2016-07,VI,0,59,48,0.0,74
2016-08,VI,0,49,100,0.0,44
2016-09,VI,0,54,0,0.0,57
2016-10,VI,0,55,40,0.0,59
2016-11,VI,0,53,0,0.0,53
2016-12,VI,0,41,0,0.0,57
2017-01,VI,0,62,0,0.0,54
2017-02,VI,0,59,0,0.0,57
2017-03,VI,0,66,37,18.0,50
2017-04,VI,0,43,0,0.0,59
2017-05,VI,0,50,47,0.0,62
2017-06,VI,0,43,78,0.0,46
2017-07,VI,0,35,45,0.0,100
2017-08,VI,0,60,49,0.0,68
2017-09,VI,0,43,0,0.0,44
2017-10,VI,0,33,0,0.0,75
2017-11,VI,0,43,0,0.0,90
2017-12,VI,0,52,0,39.0,59
2018-01,VI,0,53,0,0.0,65
2018-02,VI,0,60,0,0.0,61
2018-03,VI,0,47,0,0.0,54
2018-04,VI,0,50,0,0.0,61
2018-05,VI,0,46,58,0.0,52
2018-06,VI,0,48,0,0.0,68
2018-07,VI,0,52,38,0.0,77
2018-08,VI,0,50,0,0.0,69
2018-09,VI,0,56,38,0.0,61
2018-10,VI,0,53,0,0.0,57
2018-11,VI,0,41,0,0.0,69
2018-12,VI,0,46,47,0.0,48
2019-01,VI,0,49,44,0.0,59
2019-02,VI,0,54,0,0.0,63
2019-03,VI,0,55,0,0.0,49
2019-04,VI,0,52,0,0.0,52
2019-05,VI,0,54,0,0.0,67
2019-06,VI,0,51,0,0.0,64
2019-07,VI,0,49,0,0.0,66
2019-08,VI,0,53,0,0.0,60
2019-09,VI,0,57,40,0.0,55
2019-10,VI,0,52,41,0.0,58
2019-11,VI,0,55,0,0.0,62
2019-12,VI,0,42,0,0.0,57
2020-01,VI,0,50,0,0.0,64
2020-02,VI,0,48,38,0.0,45
2020-03,VI,0,75,34,0.0,49
2020-04,VI,49,75,43,0.0,42
2020-05,VI,0,80,62,0.0,58
2020-06,VI,0,61,29,0.0,61
2020-07,VI,0,84,38,0.0,51
2020-08,VI,0,81,0,0.0,67
2020-09,VI,0,83,45,0.0,56
2020-10,VI,0,73,30,0.0,56
2020-11,VI,0,83,48,0.0,53
2020-12,VI,0,78,0,0.0,49
2021-01,VI,0,71,38,0.0,44
2021-02,VI,0,80,47,0.0,54
2021-03,VI,0,75,46,0.0,56
2021-04,VI,0,71,48,0.0,50
2021-05,VI,0,72,41,0.0,69
2021-06,VI,0,74,28,0.0,65
2021-07,VI,0,81,47,0.0,68
2021-08,VI,0,81,38,0.0,66
2021-09,VI,0,68,58,0.0,73
2021-10,VI,0,70,40,0.0,73
2021-11,VI,0,81,46,0.0,52
2021-12,VI,0,87,77,0.0,60
2022-01,VI,0,100,75,0.0,56
2022-02,VI,0,77,52,0.0,62
2022-03,VI,0,71,43,0.0,65
2022-04,VI,0,77,40,0.0,49
2022-05,VI,0,78,32,0.0,52
2022-06,VI,0,65,30,0.0,60
2022-07,VI,0,65,47,0.0,54
2022-08,VI,0,70,56,0.0,58
2022-09,VI,0,63,37,0.0,48
2022-10,VI,0,59,30,0.0,55
2022-11,VI,0,65,34,0.0,48
2022-12,VI,0,53,30,0.0,43
2023-01,VI,0,68,24,0.0,47
2023-02,VI,0,70,39,0.0,38
2023-03,VI,0,66,32,0.0,48
2023-04,VI,0,71,40,0.0,41
2023-05,VI,0,76,32,0.0,59
2023-06,VI,0,65,31,0.0,53
2023-07,VI,0,69,42,0.0,49
2023-08,VI,0,73,25,0.0,37
2023-09,VI,0,69,0,0.0,53
2023-10,VI,0,68,42,0.0,40
2023-11,VI,0,65,0,0.0,47
2023-12,VI,0,55,26,0.0,42
2024-01,VI,0,66,33,0.0,32
2024-02,VI,0,66,41,0.0,47
2024-03,VI,0,64,35,15.0,52
2024-04,VI,0,72,34,0.0,47
2024-05,VI,0,56,42,0.0,42
2024-06,VI,0,66,31,0.0,61
2024-07,VI,0,71,53,0.0,49
2024-08,VI,0,73,46,0.0,49
2024-09,VI,0,66,61,0.0,44
2024-10,VI,0,75,39,0.0,44
2024-11,VI,0,70,42,0.0,50
2024-12,VI,0,62,80,0.0,45
2025-01,VI,0,72,33,14.0,55
2025-02,VI,0,86,61,0.0,45
2025-03,VI,0,68,42,0.0,57
2025-04,VI,0,71,50,0.0,42
2025-05,VI,12,64,37,4.0,49
2015-01,VT,77,48,41,15.0,63
2015-02,VT,0,50,40,14.0,63
2015-03,VT,47,46,45,10.0,75
2015-04,VT,50,45,40,10.0,75
2015-05,VT,72,41,37,16.0,75
2015-06,VT,56,46,42,10.0,75
2015-07,VT,0,46,33,11.0,75
2015-08,VT,68,45,41,0.0,72
2015-09,VT,100,47,38,19.0,52
2015-10,VT,88,46,38,18.0,48
2015-11,VT,83,49,33,32.0,45
2015-12,VT,60,45,37,27.0,43
2016-01,VT,71,48,33,15.0,69
2016-02,VT,49,46,39,19.0,69
2016-03,VT,81,47,36,29.0,65
2016-04,VT,47,48,33,19.0,73
2016-05,VT,50,44,33,19.0,69
2016-06,VT,61,45,29,9.0,71
2016-07,VT,56,40,32,0.0,75
2016-08,VT,59,47,24,10.0,78
2016-09,VT,64,49,32,18.0,62
2016-10,VT,72,46,36,19.0,57
2016-11,VT,70,47,37,29.0,52
2016-12,VT,61,43,34,25.0,52
2017-01,VT,50,49,43,44.0,71
2017-02,VT,64,48,36,62.0,66
2017-03,VT,54,50,52,34.0,76
2017-04,VT,97,47,35,15.0,73
2017-05,VT,39,48,52,18.0,73
2017-06,VT,57,46,42,11.0,71
2017-07,VT,41,48,48,14.0,75
2017-08,VT,46,46,32,9.0,73
2017-09,VT,62,45,39,17.0,63
2017-10,VT,59,47,40,12.0,62
2017-11,VT,85,53,42,17.0,51
2017-12,VT,68,45,34,14.0,50
2018-01,VT,64,47,39,19.0,69
2018-02,VT,47,46,38,22.0,68
2018-03,VT,65,47,37,21.0,73
2018-04,VT,70,48,36,17.0,78
2018-05,VT,36,46,35,20.0,77
2018-06,VT,49,45,37,44.0,77
2018-07,VT,46,46,38,15.0,86
2018-08,VT,54,47,35,14.0,86
2018-09,VT,87,45,34,12.0,73
2018-10,VT,77,48,35,26.0,58
2018-11,VT,47,50,34,32.0,52
2018-12,VT,82,46,31,25.0,60
2019-01,VT,73,50,39,30.0,76
2019-02,VT,59,50,40,21.0,75
2019-03,VT,78,48,37,12.0,75
2019-04,VT,72,50,37,17.0,78
2019-05,VT,50,45,34,24.0,81
2019-06,VT,0,45,37,27.0,87
2019-07,VT,35,47,38,20.0,83
2019-08,VT,58,47,31,13.0,78
2019-09,VT,64,51,39,11.0,69
2019-10,VT,32,53,43,14.0,63
2019-11,VT,70,50,32,14.0,53
2019-12,VT,49,52,33,18.0,59
2020-01,VT,57,51,45,13.0,72
2020-02,VT,57,48,43,17.0,73
2020-03,VT,52,100,52,10.0,60
2020-04,VT,33,71,62,11.0,60
2020-05,VT,26,56,47,9.0,74
2020-06,VT,57,59,41,9.0,84
2020-07,VT,36,63,43,0.0,88
2020-08,VT,42,60,40,8.0,87
2020-09,VT,70,58,44,15.0,73
2020-10,VT,73,62,44,11.0,66
2020-11,VT,54,67,46,10.0,60
2020-12,VT,55,65,48,6.0,60
2021-01,VT,47,70,40,7.0,70
2021-02,VT,57,71,49,0.0,82
2021-03,VT,42,93,46,17.0,92
2021-04,VT,61,83,46,7.0,98
2021-05,VT,0,59,39,12.0,99
2021-06,VT,0,58,46,0.0,100
2021-07,VT,49,54,43,11.0,94
2021-08,VT,50,64,42,14.0,95
2021-09,VT,88,67,43,12.0,81
2021-10,VT,60,70,50,16.0,75
2021-11,VT,66,74,48,10.0,70
2021-12,VT,40,78,45,7.0,63
2022-01,VT,71,91,57,7.0,77
2022-02,VT,57,57,49,9.0,86
2022-03,VT,46,56,51,8.0,98
2022-04,VT,77,55,52,12.0,88
2022-05,VT,73,52,50,11.0,82
2022-06,VT,46,50,53,9.0,87
2022-07,VT,0,47,39,9.0,81
2022-08,VT,46,48,51,12.0,84
2022-09,VT,59,53,47,24.0,74
2022-10,VT,41,51,46,18.0,65
2022-11,VT,53,51,49,18.0,58
2022-12,VT,47,46,49,9.0,56
2023-01,VT,68,49,52,14.0,72
2023-02,VT,76,55,49,14.0,65
2023-03,VT,76,48,58,14.0,73
2023-04,VT,0,51,50,15.0,76
2023-05,VT,54,56,46,18.0,74
2023-06,VT,47,50,47,11.0,79
2023-07,VT,38,47,42,6.0,79
2023-08,VT,0,49,44,10.0,77
2023-09,VT,66,50,49,18.0,70
2023-10,VT,47,55,49,16.0,60
2023-11,VT,46,55,45,15.0,56
2023-12,VT,45,47,41,21.0,54
2024-01,VT,58,51,52,21.0,67
2024-02,VT,78,56,55,24.0,64
2024-03,VT,46,51,54,21.0,65
2024-04,VT,69,54,56,24.0,71
2024-05,VT,58,52,48,14.0,67
2024-06,VT,0,50,42,13.0,68
2024-07,VT,0,48,43,10.0,70
2024-08,VT,35,49,46,19.0,68
2024-09,VT,39,53,52,49.0,62
2024-10,VT,43,60,55,35.0,56
2024-11,VT,39,56,52,40.0,56
2024-12,VT,0,52,100,20.0,54
2025-01,VT,66,55,58,41.0,60
2025-02,VT,0,56,53,43.0,60
2025-03,VT,46,52,60,28.0,66
2025-04,VT,47,55,61,32.0,65
2025-05,VT,40,54,49,30.0,67
2015-01,WA,85,64,42,16.0,70
2015-02,WA,97,65,44,19.0,73
2015-03,WA,85,58,43,18.0,79
2015-04,WA,90,58,42,14.0,75
2015-05,WA,91,56,44,17.0,80
2015-06,WA,69,57,42,15.0,80
2015-07,WA,75,60,42,16.0,82
2015-08,WA,71,55,40,12.0,78
2015-09,WA,85,58,40,20.0,69
2015-10,WA,100,62,46,22.0,64
2015-11,WA,88,60,45,33.0,58
2015-12,WA,58,60,41,21.0,56
2016-01,WA,94,61,46,24.0,81
2016-02,WA,84,64,44,25.0,86
2016-03,WA,82,62,43,30.0,90
2016-04,WA,88,56,37,20.0,93
2016-05,WA,81,55,38,22.0,92
2016-06,WA,70,55,37,20.0,95
2016-07,WA,70,49,37,13.0,89
2016-08,WA,75,55,38,13.0,86
2016-09,WA,82,58,38,17.0,77
2016-10,WA,83,55,39,25.0,68
2016-11,WA,81,58,44,49.0,66
2016-12,WA,72,51,37,20.0,62
2017-01,WA,96,61,45,52.0,81
2017-02,WA,86,60,43,100.0,78
2017-03,WA,74,62,58,43.0,82
2017-04,WA,83,55,38,26.0,85
2017-05,WA,80,58,52,26.0,86
2017-06,WA,70,55,47,19.0,91
2017-07,WA,55,51,47,17.0,91
2017-08,WA,71,52,38,13.0,85
2017-09,WA,76,51,45,19.0,76
2017-10,WA,91,55,44,23.0,72
2017-11,WA,66,55,45,20.0,67
2017-12,WA,62,52,41,17.0,61
2018-01,WA,83,60,45,36.0,75
2018-02,WA,80,57,42,27.0,80
2018-03,WA,78,53,38,24.0,83
2018-04,WA,69,55,40,25.0,87
2018-05,WA,74,51,44,28.0,87
2018-06,WA,60,51,38,57.0,89
2018-07,WA,63,49,39,24.0,88
2018-08,WA,60,52,38,19.0,82
2018-09,WA,85,50,38,14.0,75
2018-10,WA,84,53,43,35.0,69
2018-11,WA,83,54,42,40.0,64
2018-12,WA,71,46,39,29.0,64
2019-01,WA,86,58,48,41.0,83
2019-02,WA,82,52,41,27.0,75
2019-03,WA,70,53,40,26.0,83
2019-04,WA,79,54,42,25.0,84
2019-05,WA,77,51,38,23.0,90
2019-06,WA,76,49,40,27.0,87
2019-07,WA,70,50,40,27.0,91
2019-08,WA,73,53,39,21.0,84
2019-09,WA,85,52,37,19.0,72
2019-10,WA,92,56,41,23.0,70
2019-11,WA,84,53,38,21.0,65
2019-12,WA,64,46,36,18.0,63
2020-01,WA,89,57,41,19.0,78
2020-02,WA,86,58,47,21.0,78
2020-03,WA,71,100,60,16.0,70
2020-04,WA,73,68,61,22.0,66
2020-05,WA,72,56,47,17.0,77
2020-06,WA,96,58,40,16.0,85
2020-07,WA,61,63,42,15.0,90
2020-08,WA,61,58,35,17.0,88
2020-09,WA,82,57,36,18.0,73
2020-10,WA,88,63,43,23.0,72
2020-11,WA,61,56,42,19.0,62
2020-12,WA,74,62,44,13.0,65
2021-01,WA,81,70,44,19.0,77
2021-02,WA,69,65,46,20.0,79
2021-03,WA,75,65,44,26.0,95
2021-04,WA,57,62,41,18.0,89
2021-05,WA,54,56,39,15.0,90
2021-06,WA,59,54,43,13.0,95
2021-07,WA,39,53,44,10.0,100
2021-08,WA,46,59,44,13.0,90
2021-09,WA,68,63,45,18.0,83
2021-10,WA,68,62,44,21.0,72
2021-11,WA,66,57,48,20.0,76
2021-12,WA,49,56,44,13.0,70
2022-01,WA,75,70,55,18.0,82
2022-02,WA,80,65,54,19.0,87
2022-03,WA,78,61,56,20.0,87
2022-04,WA,72,58,53,26.0,82
2022-05,WA,69,59,52,24.0,84
2022-06,WA,54,57,47,16.0,82
2022-07,WA,38,54,44,13.0,87
2022-08,WA,57,54,51,13.0,82
2022-09,WA,84,58,50,27.0,69
2022-10,WA,90,60,48,23.0,63
2022-11,WA,63,58,49,22.0,59
2022-12,WA,75,52,43,21.0,60
2023-01,WA,84,61,53,21.0,72
2023-02,WA,76,61,55,23.0,70
2023-03,WA,76,61,57,23.0,74
2023-04,WA,66,58,49,19.0,72
2023-05,WA,60,57,52,30.0,72
2023-06,WA,52,57,52,21.0,80
2023-07,WA,41,53,49,12.0,80
2023-08,WA,44,54,50,12.0,75
2023-09,WA,61,53,49,23.0,64
2023-10,WA,74,58,54,27.0,57
2023-11,WA,69,60,56,24.0,60
2023-12,WA,56,54,47,26.0,58
2024-01,WA,76,62,57,35.0,66
2024-02,WA,87,64,61,39.0,65
2024-03,WA,64,61,59,39.0,64
2024-04,WA,70,61,54,27.0,67
2024-05,WA,66,59,53,25.0,64
2024-06,WA,50,57,44,23.0,66
2024-07,WA,48,55,43,23.0,68
2024-08,WA,50,56,45,26.0,68
2024-09,WA,64,59,47,55.0,58
2024-10,WA,76,63,55,48.0,54
2024-11,WA,63,59,49,60.0,48
2024-12,WA,57,60,100,29.0,53
2025-01,WA,74,67,64,70.0,64
2025-02,WA,75,65,61,70.0,60
2025-03,WA,61,62,57,46.0,61
2025-04,WA,81,61,54,45.0,67
2025-05,WA,66,62,54,41.0,68
2015-01,WI,86,82,58,20.0,68
2015-02,WI,78,83,62,28.0,71
2015-03,WI,81,79,60,26.0,71
2015-04,WI,90,77,58,27.0,73
2015-05,WI,90,73,49,24.0,72
2015-06,WI,69,74,54,11.0,77
2015-07,WI,61,74,57,16.0,75
2015-08,WI,73,75,59,13.0,69
2015-09,WI,99,81,54,34.0,61
2015-10,WI,99,84,53,36.0,54
2015-11,WI,84,77,60,40.0,47
2015-12,WI,76,72,70,33.0,46
2016-01,WI,84,73,52,29.0,69
2016-02,WI,89,76,53,42.0,75
2016-03,WI,86,73,52,33.0,77
2016-04,WI,84,71,51,32.0,80
2016-05,WI,86,68,51,30.0,82
2016-06,WI,49,69,49,15.0,84
2016-07,WI,64,66,47,15.0,81
2016-08,WI,58,66,53,13.0,76
2016-09,WI,82,68,52,28.0,63
2016-10,WI,100,70,49,37.0,60
2016-11,WI,78,75,50,53.0,55
2016-12,WI,79,66,51,31.0,52
2017-01,WI,89,76,62,47.0,73
2017-02,WI,78,69,56,88.0,80
2017-03,WI,89,80,57,44.0,78
2017-04,WI,88,74,43,32.0,80
2017-05,WI,71,73,59,29.0,79
2017-06,WI,53,67,58,14.0,82
2017-07,WI,46,68,54,15.0,84
2017-08,WI,56,74,48,12.0,79
2017-09,WI,75,75,48,28.0,66
2017-10,WI,88,81,50,34.0,65
2017-11,WI,85,77,50,31.0,54
2017-12,WI,63,66,46,23.0,55
2018-01,WI,67,77,47,39.0,75
2018-02,WI,78,78,46,36.0,73
2018-03,WI,69,72,44,25.0,78
2018-04,WI,72,72,45,33.0,80
2018-05,WI,78,72,42,32.0,79
2018-06,WI,53,69,46,48.0,83
2018-07,WI,50,66,39,25.0,85
2018-08,WI,56,72,40,18.0,78
2018-09,WI,82,71,40,25.0,67
2018-10,WI,70,75,43,47.0,60
2018-11,WI,79,70,41,49.0,53
2018-12,WI,95,66,39,35.0,58
2019-01,WI,67,77,44,49.0,82
2019-02,WI,79,78,45,36.0,80
2019-03,WI,76,73,42,41.0,83
2019-04,WI,73,76,42,39.0,85
2019-05,WI,74,72,41,31.0,80
2019-06,WI,56,71,38,25.0,83
2019-07,WI,47,69,38,30.0,87
2019-08,WI,57,73,41,20.0,80
2019-09,WI,87,74,43,22.0,68
2019-10,WI,87,83,41,30.0,65
2019-11,WI,73,71,41,27.0,54
2019-12,WI,74,63,36,24.0,56
2020-01,WI,76,78,42,23.0,72
2020-02,WI,86,81,45,31.0,76
2020-03,WI,62,99,54,21.0,66
2020-04,WI,63,81,75,25.0,63
2020-05,WI,66,76,55,18.0,77
2020-06,WI,63,82,42,14.0,95
2020-07,WI,49,92,38,14.0,91
2020-08,WI,66,82,33,13.0,85
2020-09,WI,89,87,37,25.0,69
2020-10,WI,86,98,45,23.0,68
2020-11,WI,60,83,42,18.0,58
2020-12,WI,70,77,42,14.0,61
2021-01,WI,59,89,44,18.0,77
2021-02,WI,68,93,44,20.0,84
2021-03,WI,63,100,42,33.0,93
2021-04,WI,66,86,42,19.0,93
2021-05,WI,59,81,41,13.0,95
2021-06,WI,54,77,39,9.0,93
2021-07,WI,37,75,39,12.0,93
2021-08,WI,57,82,42,15.0,91
2021-09,WI,87,92,42,22.0,79
2021-10,WI,74,88,46,23.0,75
2021-11,WI,67,93,43,23.0,69
2021-12,WI,52,85,43,16.0,65
2022-01,WI,58,98,53,15.0,84
2022-02,WI,87,88,48,16.0,86
2022-03,WI,75,89,49,19.0,100
2022-04,WI,79,86,46,29.0,87
2022-05,WI,72,86,46,22.0,86
2022-06,WI,45,82,41,14.0,83
2022-07,WI,41,80,42,12.0,80
2022-08,WI,49,83,45,13.0,86
2022-09,WI,81,87,42,37.0,71
2022-10,WI,96,87,41,29.0,64
2022-11,WI,72,83,41,29.0,57
2022-12,WI,68,81,39,25.0,57
2023-01,WI,78,89,45,20.0,73
2023-02,WI,80,90,48,24.0,73
2023-03,WI,70,90,45,21.0,78
2023-04,WI,71,84,43,21.0,76
2023-05,WI,63,88,48,30.0,76
2023-06,WI,39,84,44,16.0,79
2023-07,WI,48,76,43,13.0,79
